language,sentence_id,word_id,word,FFDAvg,FFDStd,TRTAvg,TRTStd
en,1256,4.0,career,5.104609775154093,0.9966883954162434,8.959111033943918,8.128153561929256
en,1256,5.0,as,5.6059553780710125,1.377636507267625,7.626530080736175,4.3403941236213734
en,1256,6.0,a,6.7729995501503435,2.723565681802732,14.750333441192026,7.8587048890521665
en,1256,7.0,writer,8.117024047226321,2.4238841130840694,8.976473652226758,3.578286373296116
en,1256,8.0,on,7.920247706687503,1.9003040014967585,11.252423532135312,4.283155643237227
en,1256,9.0,That,7.665595971872557,4.644692403184856,14.098446045663685,10.285199705784505
en,1256,10.0,Was,6.547877419914923,2.7623006250574056,6.958069276846948,2.6125692755366967
en,1256,11.0,The,6.988453858841911,1.425163222448303,11.227103047139508,11.012987445841107
en,1256,12.0,Week,5.3650490493966485,1.6959984117217402,6.901640767427727,2.9916820813987672
en,1256,13.0,That,7.42734226543585,2.7530808590149385,11.465115606100063,6.1233791107261215
en,1256,14.0,"Was,",7.383453424776456,2.613074051566976,7.383453424776456,2.613074051566976
en,1256,15.0,the,5.965506265011432,2.5469216217253767,7.1505049628150585,2.6657283464161314
en,1256,16.0,1960s,6.076916398992967,1.2346015068788116,13.099130904495953,6.255543554029673
en,1256,17.0,weekly,8.252452469832452,2.088236137542102,12.439447868738606,9.817101236446293
en,1256,18.0,satire,7.4312006250542595,2.612300021771627,11.511415921520966,4.379577778606442
en,1256,19.0,show,7.893239189358643,2.8644530977716074,12.275371125965796,10.875346092553878
en,1256,20.0,that,6.673559099985003,1.8877250355540838,17.2529181036864,14.166032613124983
en,1256,21.0,launched,6.6542234568972995,2.5256615234241355,22.78337239922447,17.30841061583717
en,1256,22.0,the,8.533003443585958,1.8920165314006747,20.950169285528254,16.167133797670463
en,1256,23.0,careers,6.4567236739300276,2.0180356194245617,16.225366785311223,13.978077758203352
en,1256,24.0,of,5.813583355036608,1.00786472210432,9.814219984373645,4.7478959881161105
en,1256,25.0,David,8.325375466620368,4.276007877111959,22.40356512428741,18.940439861086183
en,1256,26.0,Frost,7.211274126804988,3.1555135694669865,9.885117342361896,5.2600734332982455
en,1256,27.0,and,6.89295945828631,3.2445379112997568,12.969875857279275,14.718347434201329
en,1256,28.0,Millicent,5.262609601527911,1.2966778340295326,11.412448997308795,9.870584739029947
en,1256,29.0,"Martin,",6.514454379720463,2.3545905513712206,17.386057817518882,13.076544179389153
en,1256,30.0,among,6.563069710912407,1.7703202374637406,8.431721503602741,5.146727260777066
en,1256,31.0,others.,6.102960326417223,1.1357262754369681,7.53537633475128,1.9933767908324869
en,1257,0.0,Besides,6.988453858841911,2.7596159918427987,13.197957524722002,5.230302651489735
en,1257,1.0,making,6.274416181960238,1.7986263372835893,19.46132476777498,14.988443307728884
en,1257,2.0,cameo,5.529993923083601,2.9613148861306584,5.529993923083601,2.9613148861306584
en,1257,3.0,appearances,6.944258103212872,2.109677636189609,14.783480257913805,16.537032348152295
en,1257,4.0,in,8.573516219579247,2.4182293611614427,60.53621552796828,37.27679815369822
en,1257,5.0,films,7.481359300093565,2.2302044006778305,15.718957085395145,14.621836235805624
en,1257,6.0,such,5.7258056737178205,1.7946919704646156,8.662981933231086,6.874582088398622
en,1257,7.0,as,7.717683826721069,2.9219795802135313,7.717683826721069,2.9219795802135313
en,1257,8.0,Casino,5.6681056594243495,1.6190371776350458,18.324665177690612,10.020920404006997
en,1257,9.0,Royale,7.328761177185519,2.493132666797214,12.299678791561767,8.104540081562584
en,1257,10.0,"(1967),",7.884799027693377,4.1654087541186815,26.829585901553955,23.899972877641396
en,1257,11.0,television,6.704864426888907,2.5028062005806864,23.299910293138872,15.806386713964582
en,1257,12.0,dramas,6.552020772005144,1.6348640402855632,19.407461190602092,22.372748092280982
en,1257,13.0,like,7.893239189358643,2.491247506274604,16.826306295878307,12.044390217999466
en,1257,14.0,Casanova,6.795097427964864,1.8335413672215195,12.269846656512165,5.8930083021686475
en,1257,15.0,"(1987),",8.993836270509592,1.9650158103566904,12.1842173799809,7.569579380526062
en,1257,16.0,and,6.544838961715428,1.0018417145685423,12.718986023092285,7.983692424727358
en,1257,17.0,comedy,6.0161472350030385,1.758109783669173,12.501874373564625,8.711809823401925
en,1257,18.0,shows,6.889703967358277,1.3819140383517283,10.86248806319993,8.909724044404065
en,1257,19.0,like,7.869606736695894,2.9842616627898084,13.284139248198626,8.009510035652863
en,1257,20.0,"Yes,",4.873686951992362,0.8587609626778472,5.505686257487628,2.08509973816908
en,1257,21.0,"Minister,",6.532685128917441,1.7251379922345282,11.272679920131955,8.931185958137142
en,1257,22.0,he,7.899991318690858,3.5138031740252202,21.832703280745644,13.277140079984937
en,1257,23.0,also,7.732876117718552,1.5915588736790591,11.774025523048875,4.842587225674962
en,1257,24.0,wrote,6.413909035664396,2.057260798874129,13.61781720319788,11.228571346136285
en,1257,25.0,television,6.877043724860376,1.2050732443065726,29.88830048904708,16.937942561733884
en,1257,26.0,scripts,7.6022224151402025,3.7326153257753636,10.616372949040716,6.309794954894263
en,1257,27.0,and,6.319993054952687,2.9943847543461914,6.851723239864572,3.1696231258591494
en,1257,28.0,"screenplays,",7.795026399071889,2.5188200378737085,18.319140708236986,12.021773847657313
en,1257,29.0,notably,5.601812025980791,1.2046460022818604,10.684323923320363,6.104976688492433
en,1257,30.0,Princess,4.922302283184304,1.6448885534581419,5.879416616025696,1.9321504484139809
en,1257,31.0,Caraboo,6.076916398992967,1.0276998148885694,7.444222588766387,2.4239203876422244
en,1257,32.0,(1994).,6.502300546922476,1.6971903864290752,7.401684173973435,2.7751695122396374
en,1258,0.0,Bartholomew,6.103924916321826,1.2955777369743433,13.949899200354967,7.002648272219801
en,1258,1.0,J.,7.400333748106992,2.677772676251956,13.220669232475812,6.277127483451626
en,1258,2.0,Simpson,6.18630089417484,2.5238191355570194,10.707526695025607,6.107547882219018
en,1258,3.0,(voiced,8.857105651532251,3.8322735976808935,15.556905981421998,12.507725003702367
en,1258,4.0,by,7.304453511589547,3.062106657716152,18.650056428509423,11.531364084431019
en,1258,5.0,Nancy,6.5098966924212185,2.686134040633509,12.017102179008596,7.868994999051349
en,1258,6.0,Cartwright),8.610990537373034,3.42087755047292,17.635211389877593,11.50637014140543
en,1258,7.0,is,7.218026256137202,2.5860434971685966,11.458363476767852,4.885979772540376
en,1258,8.0,a,5.529993923083601,1.2165980559936855,8.436785600601906,5.165224035030756
en,1258,9.0,fictional,6.642069624099313,1.5242309457789305,12.731139855890268,7.221750335913943
en,1258,10.0,character,6.421274994935902,4.295632033062855,7.413838006771422,5.09972420079324
en,1258,11.0,featured,6.821338657869608,2.003079226789592,8.674798159562462,3.236003834123811
en,1258,12.0,in,5.631275863066818,0.6554436311690485,5.631275863066818,0.6554436311690485
en,1258,13.0,the,7.6022224151402025,2.104998384099575,12.658216859102351,5.486382016616034
en,1258,14.0,animated,6.664351650895622,3.0943083067825765,10.641355827569908,6.6069835658002045
en,1258,15.0,television,6.704864426888907,1.6785934754498122,10.850671836868555,7.771037939435018
en,1258,16.0,series,6.188326532974505,2.8369286535767166,9.49011777642735,5.246799436725921
en,1258,17.0,The,6.5250889834187005,1.2512873224545464,12.039890615504818,6.514697119826278
en,1258,18.0,Simpsons.,5.9675319038110946,1.5188644410000005,7.571837833145237,4.632946368855875
en,1259,0.0,He,6.701970657175102,1.1808176153380463,11.424602830106778,6.420476191780662
en,1259,1.0,is,6.649882802326591,1.6854935524565535,6.649882802326591,1.6854935524565535
en,1259,2.0,the,4.957027519749979,1.2556626655804666,9.697022310964494,6.462504370089134
en,1259,3.0,10-year-old,5.4935324246896435,1.4307234684504837,5.4935324246896435,1.4307234684504837
en,1259,4.0,son,5.816477124750413,1.136190690208141,9.827241948085772,7.122422058173171
en,1259,5.0,of,9.042451601701538,6.373147060417246,10.768295859015536,7.167078205574343
en,1259,6.0,Homer,9.502778018925254,5.1025359162044985,13.916138553693896,11.572702826424685
en,1259,7.0,and,7.2619150967965975,2.7487552789405503,12.419697890441878,5.981271585620375
en,1259,8.0,Marge,7.518013716468443,1.2692438154896335,8.099661428943485,1.9164665840755493
en,1259,9.0,Simpson,6.529309064251334,2.4598587281209787,6.529309064251334,2.4598587281209787
en,1259,10.0,and,6.164694080311755,1.382785972869544,7.251786902798276,4.4791243750093575
en,1259,11.0,older,8.623696817116384,3.406701614720501,13.280824566526448,10.236037195518833
en,1259,12.0,brother,5.327430043117169,0.972939430039179,5.327430043117169,0.972939430039179
en,1259,13.0,of,6.220552604787347,1.4412090386458778,14.987885627698109,12.783592711766934
en,1259,14.0,Lisa,5.949853601559478,1.5217682338306675,11.38040707447774,8.26796092457731
en,1259,15.0,and,5.833839743033249,1.5284035854974782,9.22931678097057,4.096585743544997
en,1259,16.0,Maggie.,6.569146627311397,2.136535262073721,9.352374338050176,4.190816105669415
en,1260,0.0,Roy,7.0644153138293255,1.6215494223971223,12.366524871950688,7.538383006587328
en,1260,1.0,Stanley,6.15287785398038,1.0920147189421447,11.04479555516972,4.481116394536202
en,1260,2.0,Geiger,8.370952339612813,2.2777630527269785,10.254796423300633,3.6123592182044346
en,1260,3.0,(January,5.7852244118413045,1.0598563425229397,9.048528518100529,3.9817536246093863
en,1260,4.0,"25,",5.7062244986543975,1.6002418311847266,8.41652921260526,4.7201513372697015
en,1260,5.0,1885,7.115516656275402,2.291320575159027,10.286562122659006,5.502082587444855
en,1260,6.0,-,0.0,0.0,0.0,0.0
en,1260,7.0,January,6.076916398992967,2.154154517761288,11.348641375119367,5.438537050315572
en,1260,8.0,"23,",5.540122117081922,1.5939251246916613,12.386781259947336,10.002820983610542
en,1260,9.0,1947),7.162080041670285,2.5456474244592897,7.162080041670285,2.5456474244592897
en,1260,10.0,was,6.374685302543623,1.2382768255032417,7.6994530775240895,3.7776996002285914
en,1260,11.0,a,4.223456897300114,0.1289108638329499,4.223456897300114,0.1289108638329499
en,1260,12.0,United,6.623838874902336,1.1653586455018294,10.148450386318256,7.158132904395193
en,1260,13.0,States,7.778452990710999,2.3238941941215687,8.376016436611975,2.565989492831556
en,1260,14.0,Marine,8.413766977878447,2.56549009637084,10.352855756102567,3.599696986681851
en,1260,15.0,Corps,5.545186214081084,1.5384523318105796,5.545186214081084,1.5384523318105796
en,1260,16.0,general,7.808837572705964,2.5615894030947413,9.905373730358537,3.720059991310839
en,1260,17.0,"who,",7.3617501519229105,2.7939342840333183,7.3617501519229105,2.7939342840333183
en,1260,18.0,during,6.5205312961194535,1.1462502735356594,13.235523917006686,10.697513379944724
en,1260,19.0,World,5.262609601527911,1.3531206533753506,6.3443007205486595,1.9918014748044457
en,1260,20.0,War,7.245034773466061,2.7903863762261287,10.546826016918908,4.81853020704037
en,1260,21.0,"II,",5.692045027056746,1.0028446515774625,5.692045027056746,1.0028446515774625
en,1260,22.0,became,7.677171050727782,1.6057899441282526,9.304434219791457,3.2527747959142284
en,1260,23.0,the,7.3617501519229105,3.0925531585577333,7.3617501519229105,3.0925531585577333
en,1260,24.0,first,10.044274676621232,5.813306070838126,14.2460283010678,9.846033484747633
en,1260,25.0,Marine,8.872297942529734,4.436773268062319,14.645368521573053,9.423336140044713
en,1260,26.0,to,7.8149144891049565,4.416747357281062,10.86552652139943,5.6242619103808025
en,1260,27.0,lead,7.373325230778135,1.488947863084867,7.373325230778135,1.488947863084867
en,1260,28.0,an,5.615070752669502,1.1470733051344446,13.612292733744248,6.975760070067258
en,1260,29.0,army.,9.068109693163949,11.404616284228512,15.36109423078778,13.066634258113954
en,1261,0.0,He,6.603582486905693,2.6140160393594947,6.603582486905693,2.6140160393594947
en,1261,1.0,attended,7.049223022831843,2.3712436149102096,16.88277865029319,14.544787254152567
en,1261,2.0,Florida,8.455595103741642,2.0027499841589904,12.666030037329627,6.86779897009721
en,1261,3.0,State,6.208582920971148,1.7044607325674108,10.756142026217553,9.248499775969824
en,1261,4.0,Normal,6.421274994935902,1.9417626037102733,17.63656181574404,12.29197281185316
en,1261,5.0,and,7.353068842781491,2.403264858633498,13.516074890760192,6.793925248536067
en,1261,6.0,Industrial,5.793326967039963,1.0101826371333364,5.793326967039963,1.0101826371333364
en,1261,7.0,College,7.231530514801634,1.9457523358830249,14.595648296490385,9.724654393652877
en,1261,8.0,and,8.188644847643024,2.5452415502369004,17.01536591718031,5.578198815629166
en,1261,9.0,received,6.1802239777758485,2.7621648107000616,20.41843910061637,9.607637071267664
en,1261,10.0,an,6.745377202882196,2.2344549731044645,8.811528778539804,5.156434553317996
en,1261,11.0,LLB,4.654917961628613,0.6788761545716302,8.313221633822383,8.221868016391317
en,1261,12.0,from,6.350377636947652,2.000004187784584,7.899991318690858,4.731156844238832
en,1261,13.0,Stetson,6.9783256648435925,1.3131858729836872,6.9783256648435925,1.3131858729836872
en,1261,14.0,"University,",5.367942819110455,1.5815556798518615,5.367942819110455,1.5815556798518615
en,1261,15.0,after,9.442008854935324,4.687497972599101,12.093063633996007,5.413574169953663
en,1261,16.0,which,8.342738084903202,3.7095272224306055,12.344821599097145,5.534269325599619
en,1261,17.0,he,8.841913360534768,2.8061495324345347,8.841913360534768,2.8061495324345347
en,1261,18.0,enlisted,7.388517521775618,4.9806089689625725,16.701391903232338,9.539890743580564
en,1261,19.0,in,6.242650482601866,2.232485886004305,11.822364630768135,8.652571427939524
en,1261,20.0,the,6.6056081257053565,1.8815665859657982,11.491448910495704,7.052973531451082
en,1261,21.0,Marine,9.054605434499523,4.050412006643328,21.056515322510634,12.622936403507445
en,1261,22.0,Corps.,6.029651493667468,2.150399488426151,7.913495577355287,4.441117790616617
en,1262,0.0,He,6.386286688396248,2.3705356161320568,11.68977736388102,6.072556028245312
en,1262,1.0,was,0.0,0.0,0.0,0.0
en,1262,2.0,commissioned,7.5629986820194315,2.866007220098428,10.606981350969544,5.210605085107988
en,1262,3.0,a,5.7629423850449975,2.4950657393616202,7.879734930694215,3.309028388158143
en,1262,4.0,Second,6.367257960278188,3.2685362698354483,10.715629250224268,10.24681455077436
en,1262,5.0,Lieutenant,6.380762218942617,1.6855457179616642,15.945828630957545,10.29455864934539
en,1262,6.0,on,6.684608038892264,3.3524169140228377,12.898255056862574,10.608049145517404
en,1262,7.0,5,6.958069276846948,1.1024920820479238,14.934022050525217,15.704962126457694
en,1262,8.0,February,7.6467864687328175,2.742866166667461,13.43504933877362,10.77915034590516
en,1262,9.0,1909.,7.191017738808347,2.838208391167265,7.191017738808347,2.838208391167265
en,1263,0.0,Following,6.4901467141244895,2.729002357757669,7.1950690164076745,3.7160231980312433
en,1263,1.0,attendance,6.927684694851982,3.472656285146504,12.536678531122494,10.281590629513497
en,1263,2.0,at,8.568452122580085,4.209114630600805,10.306450212692075,5.4694948375985195
en,1263,3.0,the,6.174147061376855,2.1841609453750657,13.156524003819776,9.178278707334524
en,1263,4.0,Marine,6.2440315999652745,2.1477162293238607,12.16902508898342,7.542216761971058
en,1263,5.0,Officers',6.168070144977863,1.9478044631021492,21.94779639436294,10.990129565451026
en,1263,6.0,School,6.487108255924992,1.5158396081030614,18.481421998437373,24.298709989720567
en,1263,7.0,at,5.884480713024857,0.977168660848188,11.434731024105101,8.784070021217989
en,1263,8.0,Port,6.477992881326504,2.4092672323906896,16.19498220331626,13.89931440232409
en,1263,9.0,"Royal,",0.0,0.0,0.0,0.0
en,1263,10.0,South,7.482203316260092,2.5846420260461405,17.82815348554562,10.297251777431383
en,1263,11.0,"Carolina,",6.234916225366786,2.4510396883531858,9.455681916833056,5.707871305987905
en,1263,12.0,he,6.282012327458982,2.696620953235429,18.116807014497788,19.221740048479163
en,1263,13.0,served,5.554301588679573,1.3858093665291955,10.561680701449779,10.046425140086422
en,1263,14.0,as,5.681916833058425,1.6188643715829978,5.681916833058425,1.6188643715829978
en,1263,15.0,a,6.7656335908788385,2.6312331390411727,18.67132563590589,11.649484183333213
en,1263,16.0,member,7.031860404549006,2.752942460547839,16.668113551523568,20.13177371167491
en,1263,17.0,of,8.367913881413317,2.7459250550500327,12.943831929855024,10.731413013362456
en,1263,18.0,the,8.230845655969365,4.1291865634334215,12.889814895197306,10.940367142387085
en,1263,19.0,Marine,8.662368103291794,3.2144950472859626,24.82696572461309,15.330901819209881
en,1263,20.0,detachments,6.42416876464971,1.4809543286462938,18.647452035766992,11.989938729451456
en,1263,21.0,aboard,7.365222675579478,1.9519423768054407,26.361663338831487,14.363444645256312
en,1263,22.0,Wisconsin,7.325446495513343,2.5435163729174226,14.92711646370818,8.541052394950686
en,1263,23.0,(BB-9),7.213299765604654,2.9131263654743536,26.02135602048789,18.656161936965105
en,1263,24.0,and,7.304453511589547,3.006815002816104,10.342911711086034,3.2911986779586804
en,1263,25.0,Delaware,7.486761003559338,2.3946786270340668,17.95121104262523,15.0584740389625
en,1263,26.0,(BB-28).,7.940504094684144,3.2532793367573305,11.195030432811489,6.759034917289393
en,1264,0.0,For,7.117588332320514,2.7260986781082557,11.470179703099227,13.330874551684534
en,1264,1.0,his,5.854096131029893,1.5417856316956762,11.30306450212692,4.9186520517608905
en,1264,2.0,part,7.1464536852157305,3.3224428545347555,10.980987932980291,5.355740720117532
en,1264,3.0,in,5.4084555951037405,1.4363478925676516,5.4084555951037405,1.4363478925676516
en,1264,4.0,this,6.610334616237906,1.6744021478874818,12.153832797985935,9.106356044450008
en,1264,5.0,action,5.2666608791272385,1.3552113989726435,5.2666608791272385,1.3552113989726435
en,1264,6.0,he,7.3617501519229105,1.8665891374514767,8.837572705964059,3.7448890920050633
en,1264,7.0,was,5.8520704922302285,2.2388670079263147,8.507682958590156,4.440817508294622
en,1264,8.0,awarded,8.051914228665682,3.82435562704418,11.151141592152095,8.207324997364479
en,1264,9.0,the,6.5543884017709875,1.9418984435511968,7.283618369650142,3.6467285474129785
en,1264,10.0,Distinguished,5.797378244639293,1.156283173024033,8.896605608125704,5.0745547025444875
en,1264,11.0,Service,8.203837138640507,2.109194880312894,12.624793818907893,10.239003034897474
en,1264,12.0,Medal.,6.040454900599011,2.027906246060241,15.052521920305582,7.133588370264107
en,1265,0.0,Geiger,8.457041988598549,3.5795909135998385,8.457041988598549,3.5795909135998385
en,1265,1.0,commanded,6.335185345950168,1.779064814789893,9.206528344474345,3.858585566977524
en,1265,2.0,the,6.434779253600332,1.0292457914636801,8.190332879976078,3.3797678660611914
en,1265,3.0,III,5.461628613594931,1.3172188151063644,5.461628613594931,1.3172188151063644
en,1265,4.0,Amphibious,7.153398732528865,3.0205217620341385,7.665595971872557,2.9174322648992987
en,1265,5.0,Corps,6.7540585120236125,1.9962858663038687,11.537459848945222,5.2870835731124535
en,1265,6.0,in,7.76187958235011,1.8080416242961304,17.932427846482888,13.200608263878818
en,1265,7.0,the,5.712301415053389,0.945346334774966,13.855369389703965,12.461383503851824
en,1265,8.0,battle,7.450299505165378,3.0407800448648183,8.914836357322683,3.7436578111057153
en,1265,9.0,of,5.3112249327198535,1.6634552729550018,6.174147061376855,2.145332239366009
en,1265,10.0,"Okinawa,",6.89295945828631,2.384459220453046,10.89504297248025,6.468488045794598
en,1265,11.0,where,5.906762739821165,1.637613402569664,5.906762739821165,1.637613402569664
en,1265,12.0,he,7.644760829933153,1.5921057071855502,11.120757010157131,4.210600998884268
en,1265,13.0,assumed,8.837572705964059,5.646504812687191,12.353502908238564,7.143131475628498
en,1265,14.0,command,5.286917267123882,0.0,5.286917267123882,0.0
en,1265,15.0,of,7.64034125437025,3.6060332723078914,13.4741809974035,6.501169739425224
en,1265,16.0,the,7.740472263217293,4.932627303074341,13.232485458807187,8.436868105637506
en,1265,17.0,U.S.,6.264287987961918,1.7344554064600723,11.652487195069016,7.556825523976025
en,1265,18.0,Tenth,6.09210868999045,1.1655026769750654,9.373643545446653,4.527061710489583
en,1265,19.0,Army,5.195763521138987,0.5072193082665879,5.195763521138987,0.5072193082665879
en,1265,20.0,upon,5.912839656220157,1.012839656017598,9.157913013282403,6.643727796918387
en,1265,21.0,the,7.444222588766387,0.3007920156102164,7.444222588766387,0.3007920156102164
en,1265,22.0,combat,7.1950690164076745,1.3658274240306485,10.86552652139943,7.572573703617975
en,1265,23.0,death,5.627224585467489,1.4938176299000925,10.348988627485024,7.387393894048036
en,1265,24.0,of,7.005027267202803,2.192931869430961,10.109779100142847,3.737503449053335
en,1265,25.0,Lt.,6.658564111468009,4.477146198327626,7.926035246115114,5.061242937966549
en,1265,26.0,General,5.1653789391440235,1.288248945910888,10.314184469927156,8.319034025217718
en,1265,27.0,Simon,5.955378071013109,1.9566035127424888,7.854414445698412,3.7343380593549695
en,1265,28.0,Bolivar,6.763607952079173,1.5274579163375417,11.679833318864484,3.3588731875317386
en,1265,29.0,"Buckner,",6.245719632298328,1.2099695188989383,6.974949600177483,1.8655682464374284
en,1265,30.0,Commanding,6.806146366872124,0.0,6.806146366872124,0.0
en,1265,31.0,General,6.0313395260005205,0.9523195646082186,6.0313395260005205,0.9523195646082186
en,1265,32.0,of,9.479989582429033,4.419528210054982,12.229794252973347,6.678508609506234
en,1265,33.0,the,5.246404491130597,1.7061603409805195,5.246404491130597,1.7061603409805195
en,1265,34.0,Tenth,4.618456463234656,0.0,4.618456463234656,0.0
en,1265,35.0,Army.,6.3697132800353575,2.1917068019520793,10.734044148403033,9.206609479064259
en,1266,0.0,Geiger,6.421274994935902,2.9673927143816936,10.361142460283011,8.470211618931652
en,1266,1.0,led,5.727493706050872,2.1152412489456998,7.5049917527563155,2.3491297439827052
en,1266,2.0,the,6.102960326417223,1.9669121125058804,7.309662297074399,2.732972084762329
en,1266,3.0,Tenth,6.641201493185173,1.8209515853846376,7.839222154700929,3.48209607499776
en,1266,4.0,Army,6.893924048190912,1.9857460203621216,12.808789343210735,8.565153239966946
en,1266,5.0,until,6.502300546922476,1.6500254861827977,12.599473333912089,11.204126636652434
en,1266,6.0,relieved,7.3972645984105325,2.7861307649382745,15.639773023226446,14.988299397214439
en,1266,7.0,by,6.806146366872124,4.239057563544302,8.021529646670718,6.7985459777153565
en,1266,8.0,General,6.21364701797031,1.9701503815389785,8.841913360534768,5.2949438796959365
en,1266,9.0,Joseph,5.4489683710970285,2.248185315989733,7.9607604826807865,4.6714059150209835
en,1266,10.0,Stilwell.,5.8811046483587495,1.8459171918311856,8.825033037204234,6.759512968616769
en,1267,0.0,Culbert,4.945090719680528,1.2730223002041756,7.2619150967965975,3.6192834883091
en,1267,1.0,Levy,5.246404491130597,1.1028110440340702,5.246404491130597,1.1028110440340702
en,1267,2.0,Olson,7.423966200769743,2.2865415795228183,13.733831061724107,7.677048121795332
en,1267,3.0,(November,6.076916398992967,2.175162596992509,6.5833260989090485,3.0127453278225063
en,1267,4.0,"7,",8.275655241537697,5.195022026276101,14.590123827036756,11.031049728061967
en,1267,5.0,1876,8.051914228665682,2.402356687644506,11.682871777063982,5.956681534042245
en,1267,6.0,-,7.377376508377464,3.4834038249058197,9.832450733570623,8.848791592261385
en,1267,7.0,April,6.264287987961918,2.0753048986195126,11.206846659142863,11.830847177038109
en,1267,8.0,"13,",7.359145759180484,2.9996489397169572,17.458980814306802,17.97961950846746
en,1267,9.0,1962),5.158626809811809,1.5377854112261755,9.223408667804883,11.762043108663375
en,1267,10.0,was,7.484735364759673,3.686323138311923,14.0579332696704,13.960975354594073
en,1267,11.0,a,6.249095696964434,1.8057408215163309,10.381398848279654,11.555950677958815
en,1267,12.0,U.S.,8.118760309054606,3.196558150934838,15.19836791388141,9.543078702428732
en,1267,13.0,politician.,6.7656335908788385,1.7706678703070446,16.515708346596448,14.533990148443914
en,1269,0.0,He,7.641722371733657,3.4470546083669036,7.641722371733657,3.4470546083669036
en,1269,1.0,was,6.502300546922476,1.3910697455650174,13.347118199970007,12.317064761269133
en,1269,2.0,born,6.127557368984577,1.7664569186349108,7.7278120207193925,3.9883125322540867
en,1269,3.0,in,8.9504297248025,1.950527439086016,10.374164423995138,4.60065975901803
en,1269,4.0,"Fillmore,",5.928369553684251,2.468662884031428,10.972210164848413,7.2535902326766335
en,1269,5.0,Utah,10.938449518187342,9.885174417060846,12.781780825881874,11.01092143219526
en,1269,6.0,to,6.563069710912407,2.20590112179537,9.89669242121712,6.347244254357345
en,1269,7.0,Daniel,7.558164771247504,2.2770053644051296,12.047486761003562,6.460238647374747
en,1269,8.0,Olson,6.0647625661949816,1.7115868747585885,10.64675753103568,5.339838995799791
en,1269,9.0,and,5.469224759093671,2.2582920259125667,5.469224759093671,2.2582920259125667
en,1269,10.0,his,7.4897994617588335,1.4822154289507994,11.059987846167202,4.311042902714839
en,1269,11.0,wife,6.552020772005144,1.8369621051359442,15.838653923557127,11.459436164006462
en,1269,12.0,Delilah,5.41713690424516,1.5286911983762401,5.920652834447435,1.9896239878668525
en,1269,13.0,King.,8.629221286570015,0.0,18.89921000086813,0.0
en,1270,0.0,He,7.467011025262608,4.766569411202185,10.034508203837138,11.697909043656738
en,1270,1.0,served,5.745448231775169,1.7579761110683525,9.894324791451275,10.439103026899417
en,1270,2.0,as,7.419914923170412,1.8892706429343744,16.650750933240733,23.97374113456386
en,1270,3.0,the,5.114737969152415,0.8273686899846293,9.530630552420641,10.542174364779587
en,1270,4.0,Governor,8.887490233527215,4.113605611009303,15.420175362444654,17.030795374316302
en,1270,5.0,of,7.062727281496272,1.9328935832293104,11.201782562143702,8.956496585787857
en,1270,6.0,California,7.577914749544232,3.2671299562651623,19.10582515843389,14.708988928243521
en,1270,7.0,from,7.940504094684144,3.3999971629155015,13.794600225714035,12.589047727646939
en,1270,8.0,January,6.758881461546624,1.7869590325913751,10.209219550308186,5.4041009946369005
en,1270,9.0,"2,",6.461787770929189,1.5676795446931333,13.963403459019398,10.347802872956775
en,1270,10.0,1939,5.542147755881588,2.053961784459668,9.455681916833056,5.652091270683122
en,1270,11.0,until,7.049223022831843,3.0051906454165014,7.808837572705964,3.1264801437701824
en,1270,12.0,January,8.301067801024393,2.2470625855991218,11.546141158086641,4.663810642606103
en,1270,13.0,"4,",6.111641635558642,2.125142394803811,8.446913794600228,3.5088601521925287
en,1270,14.0,"1943,",7.116069103220767,2.5507691199294134,16.182828370518273,7.094193696431421
en,1270,15.0,and,7.201145932806669,2.797912446312808,12.79798593627919,9.73100518941148
en,1270,16.0,was,5.4935324246896435,0.447799058906446,7.097838354023787,3.9563946112020485
en,1270,17.0,the,7.373325230778135,1.7922954663126325,8.406401018606939,2.3123179291267513
en,1270,18.0,only,6.132621465983738,2.8573209892239544,17.835749631044358,9.424315808839014
en,1270,19.0,Democrat,7.6022224151402025,3.0014266797918783,8.610990537373034,3.33548969886924
en,1270,20.0,elected,7.667963601638401,2.0073735803064863,15.579003859236519,9.268414108545919
en,1270,21.0,to,6.331041993859947,1.8694432411351296,11.2809666243124,6.5872356957865845
en,1270,22.0,that,7.491969789044187,2.276131538112963,7.491969789044187,2.276131538112963
en,1270,23.0,office,6.826402754868767,2.2645024242157707,13.485690308765225,7.121502019000468
en,1270,24.0,between,7.135312671817577,1.5537425064569519,15.146714124489973,7.998063410898764
en,1270,25.0,1898,5.3071736551205255,1.4410537359472972,5.3071736551205255,1.4410537359472972
en,1270,26.0,and,6.5387620453164335,1.3585680210276836,6.5387620453164335,1.3585680210276836
en,1270,27.0,1954.,6.18630089417484,2.067303088602781,6.751454119281187,2.6215319304467006
en,1271,0.0,In,4.9830714471742334,0.5765069091373901,7.216338223804151,2.112329496930166
en,1271,1.0,his,5.151874680479594,1.4045362267105628,5.840591872365464,1.8540682002871995
en,1271,2.0,1942,5.469224759093671,1.035753310560076,7.164009221479487,4.81827473569456
en,1271,3.0,bid,6.061724107995485,1.0728108607306863,7.3074919697890435,2.4204033523517814
en,1271,4.0,for,5.201840437537982,0.9575724034308226,5.201840437537982,0.9575724034308226
en,1271,5.0,re-election,5.868564979598923,1.2339069349493623,5.868564979598923,1.2339069349493623
